FECHA,ESTACION,LATITUD,LONGITUD,ALTITUD,HR101,PT101,TM101,VTMED,ETo_dia,DIAS_EN_MES,ETo_mensual
1970-02-01,PAMPA BLANCA,-17.071608333333334,-71.724525,108.0,75.15627835438502,0.0,23.24,11.5,5.231180842399122,28,146.47
1970-02-01,PAUCARAY,-14.043783333333334,-73.63881388888889,3238.0,83.72334194440009,117.7651901300252,13.083567045283926,0.0011672821684838,3.693833252300512,28,103.43
1970-02-01,PIZACOMA,-16.90434722222222,-69.36952777777778,3930.0,68.15,112.6,9.65,2.6,3.578068549023345,28,100.19
1970-02-01,PUCARA,-15.045666666666667,-70.36663888888889,3877.0,62.965910401957785,55.4,10.382688368404724,2.51751652097587,3.2608733401850007,28,91.3
1970-02-01,PUNTA ATICO,-16.231741666666665,-73.696375,30.0,76.39,0.0,21.68,27.8,5.076485820484385,28,142.14
1970-02-01,PUNTA COLES,-17.698611111111113,-71.37330555555555,25.0,84.23964693226242,0.0,22.10751924803841,6.3,3.91028984964547,28,109.49
1970-02-01,SANTO TOMAS,-14.399444444444445,-72.0886111111111,3253.0,70.25225898843178,132.83301128470845,14.553296676576409,3.81131610542579,4.0204664364281415,28,112.57
1970-02-01,SICUANI,-14.23736111111111,-71.23669444444444,3534.0,70.06,139.5,12.9,13.3,3.9662551091165414,28,111.06
1970-02-01,TAMBOBAMBA,-13.944916666666668,-72.17522222222223,3317.0,71.02735005226191,174.55903749002243,13.484976080019823,1.6530182423002184,3.8080708581405216,28,106.63
1970-02-01,UBINAS,-16.372055555555555,-70.85394444444444,3380.0,67.91,106.63195132114076,12.28,5.109514393404146,3.8807055725228556,28,108.66
1970-03-01,ANANEA,-14.676277777777775,-69.53385555555555,4660.0,87.95782145179305,114.55262230692556,4.127349566311691,3.113870486771697,2.4394119458299963,31,75.62
1970-03-01,ANDAHUAYLAS,-13.64861111111111,-73.36666666666666,2865.0,90.54,113.9,13.27,3.5,2.8829289510626035,31,89.37
1970-03-01,ANTA ANCACHURO,-13.472419444444444,-72.2187611111111,3324.0,80.77,95.6,11.61,3.6,3.116453993799969,31,96.61
1970-03-01,AYMARAES,-14.291527777777778,-73.25063888888889,2964.0,78.69823234526416,127.48461707859872,15.569192540985084,3.3581087007565102,3.5671997685618346,31,110.58
1970-03-01,CANDARAVE,-17.27111111111111,-70.2538888888889,3435.0,68.63404008020734,20.312753068265625,10.093405095305975,17.2,3.4795912277332457,31,107.87
1970-03-01,CARAVELI,-15.775680555555557,-73.3625861111111,1755.0,68.69,0.0,19.91,2.1228761917808043,4.122147154828389,31,127.79
1970-03-01,CAYLLOMA,-15.188827777777778,-71.77019166666666,4327.0,85.04618093890639,164.1,6.05,2.5,2.699321083932642,31,83.68
1970-03-01,CORA CORA,-15.00595,-73.77916666666667,3200.0,71.08739242830006,51.644345111302776,11.55780919984513,11.5,3.5052790684060944,31,108.66
1970-03-01,COTAHUASI,-15.21133611111111,-72.89325277777779,2683.0,66.66,28.2,15.68,9.5,4.444493453947783,31,137.78
1970-03-01,CURPAHUASI,-14.062836111111112,-72.68972222222223,3535.0,88.65458171671997,134.75624555260887,12.337564544081278,20.91793884282832,2.1240092918583757,31,65.84
1970-03-01,GRANJA KAYRA,-13.556747222222224,-71.87516944444444,3214.0,75.93219978667211,129.7,12.41,1.1,3.3858528854277776,31,104.96
1970-03-01,GRANJA SAN ANTONIO,-13.604919444444445,-72.85693055555555,2772.0,84.55688102679412,164.96490483998286,14.5619753051748,0.5799051412272465,3.468433707375272,31,107.52
1970-03-01,HUAMBO,-15.732005555555556,-72.10692499999999,3312.0,74.10553627294303,69.3,10.818690061554218,1.1047360557510846,3.2502430055821026,31,100.76
1970-03-01,HUARAYA MOHO,-15.388277777777777,-69.48427777777778,3890.0,78.71975873046381,167.6,9.52,2.8,3.069730536346763,31,95.16
1970-03-01,IMATA,-15.842655555555556,-71.09061666666666,4475.0,79.2399724816662,130.1,3.45,6.912337856123726,2.258284782311925,31,70.01
1970-03-01,LA YARADA,-18.21065,-70.52593333333333,30.0,82.05296803208876,0.219575363976996,22.109709455487625,5.125923954938521,3.8312837657685255,31,118.77
1970-03-01,MACUSANI,-14.07,-70.43908333333334,4345.0,79.13507588998046,146.72592174251608,5.337906910676311,3.703849593301476,2.6540444226396196,31,82.28
1970-03-01,MAÑAZO,-14.800555555555556,-70.06658333333333,3910.0,68.6120090104323,178.0,9.346361368318718,5.73433318093465,3.337830458772424,31,103.47
1970-03-01,PAMPA BLANCA,-17.071608333333334,-71.724525,108.0,74.26466597092656,0.1175062843180343,22.59705697009213,10.1,4.949067853552261,31,153.42
1970-03-01,PAUCARAY,-14.043783333333334,-73.63881388888889,3238.0,83.53543747882213,127.3506973039523,13.195280872944444,0.0019686601645565,3.440462905738138,31,106.65
1970-03-01,PIZACOMA,-16.90434722222222,-69.36952777777778,3930.0,67.17,123.6,8.55,2.7,3.231140214249704,31,100.17
1970-03-01,PUCARA,-15.045666666666667,-70.36663888888889,3877.0,62.53280023483683,139.6,9.79751728857654,4.481911867942088,3.24630891033105,31,100.64
1970-03-01,PUNTA ATICO,-16.231741666666665,-73.696375,30.0,76.8,0.0,21.78,7.2,4.350110495439796,31,134.85
1970-03-01,PUNTA COLES,-17.698611111111113,-71.37330555555555,25.0,84.29682017250633,0.0,21.941275380154654,5.4,3.6487042699766,31,113.11
1970-03-01,SANTO TOMAS,-14.399444444444445,-72.0886111111111,3253.0,68.49294649599813,176.51392771782372,13.727179372840084,4.651692850472301,3.8218623319583984,31,118.48
1970-03-01,SICUANI,-14.23736111111111,-71.23669444444444,3534.0,67.11,141.3,12.2,14.9,3.9775225797026206,31,123.3
1970-03-01,TAMBOBAMBA,-13.944916666666668,-72.17522222222223,3317.0,71.03305065335849,178.71679339366725,13.405014005518982,1.0914929086695917,3.5342957784309457,31,109.56
1970-03-01,UBINAS,-16.372055555555555,-70.85394444444444,3380.0,70.85,52.5,11.55,5.057449028243644,3.445776670019131,31,106.82
1970-04-01,ANANEA,-14.676277777777775,-69.53385555555555,4660.0,86.09454762119313,59.82315519733186,3.7636174391902575,2.578290602614607,2.1930678486718658,30,65.79
1970-04-01,ANDAHUAYLAS,-13.64861111111111,-73.36666666666666,2865.0,90.27,66.0,12.93,4.0,2.4737045949262275,30,74.21
1970-04-01,ANTA ANCACHURO,-13.472419444444444,-72.2187611111111,3324.0,81.19,77.8,11.7,3.6,2.779510125940342,30,83.39
1970-04-01,AYMARAES,-14.291527777777778,-73.25063888888889,2964.0,76.49559812053212,56.82192578346599,15.53384721383133,2.7172712728512503,3.2311106978553656,30,96.93
1970-04-01,CANDARAVE,-17.27111111111111,-70.2538888888889,3435.0,64.33697909055786,0.0,9.911914003021298,16.907850577572244,3.5904346739525717,30,107.71
1970-04-01,CARAVELI,-15.775680555555557,-73.3625861111111,1755.0,77.1,0.0,17.78,4.8,3.4001593591822052,30,102.0
1970-04-01,CAYLLOMA,-15.188827777777778,-71.77019166666666,4327.0,83.3871059813533,31.1,6.67,2.6,2.4178314923671196,30,72.53
1970-04-01,CORA CORA,-15.00595,-73.77916666666667,3200.0,63.06439390581363,6.5,11.59545910690366,12.1,3.880948172080475,30,116.43
1970-04-01,COTAHUASI,-15.21133611111111,-72.89325277777779,2683.0,62.28,0.8,16.12,9.8,4.618240868322485,30,138.55
1970-04-01,CURPAHUASI,-14.062836111111112,-72.68972222222223,3535.0,91.1299259310985,56.22337432228777,12.779214787111036,14.9038904772685,1.9295662036879115,30,57.89
1970-04-01,GRANJA KAYRA,-13.556747222222224,-71.87516944444444,3214.0,73.92080827062962,86.1,12.06,0.8,2.9423176013758314,30,88.27
1970-04-01,GRANJA SAN ANTONIO,-13.604919444444445,-72.85693055555555,2772.0,82.16984214857649,70.83649748132719,14.810627225483294,1.0548985228167769,3.026816342360463,30,90.8
1970-04-01,HUAMBO,-15.732005555555556,-72.10692499999999,3312.0,66.81844584306054,26.1,10.476167462626346,1.6507698521981116,2.900709799523181,30,87.02
1970-04-01,HUARAYA MOHO,-15.388277777777777,-69.48427777777778,3890.0,76.6513148474553,68.5,9.59,2.7,2.749414631727921,30,82.48
1970-04-01,IMATA,-15.842655555555556,-71.09061666666666,4475.0,74.59795077104718,9.6,3.86,8.320328370178265,2.2070611392140056,30,66.21
1970-04-01,LA YARADA,-18.21065,-70.52593333333333,30.0,83.82470508897177,0.303568592474006,21.05295241481488,5.099110814782222,3.1687410740275355,30,95.06
1970-04-01,MACUSANI,-14.07,-70.43908333333334,4345.0,78.20707725203061,73.3094166690158,5.532745398133521,3.928317966773036,2.3903967512919,30,71.71
1970-04-01,MAÑAZO,-14.800555555555556,-70.06658333333333,3910.0,65.19434360124774,9.4,9.941338398278116,8.80340772415253,3.389994882359642,30,101.7
1970-04-01,PAMPA BLANCA,-17.071608333333334,-71.724525,108.0,75.93709373016884,0.3274988158568039,21.39,2.8,3.5118373978930593,30,105.36
1970-04-01,PAUCARAY,-14.043783333333334,-73.63881388888889,3238.0,78.75953220515476,51.60286675864576,13.532171797990356,0.0020089544498338,3.008779566756341,30,90.26
1970-04-01,PIZACOMA,-16.90434722222222,-69.36952777777778,3930.0,58.21,27.5,8.69,3.6,3.1538153092103665,30,94.61
1970-04-01,PUCARA,-15.045666666666667,-70.36663888888889,3877.0,59.7747617077697,77.5,9.583102528221264,3.0768573831589072,2.8865762358161384,30,86.6
1970-04-01,PUNTA ATICO,-16.231741666666665,-73.696375,30.0,80.69542877563276,0.0,20.52,26.2,3.8686642362750776,30,116.06
1970-04-01,PUNTA COLES,-17.698611111111113,-71.37330555555555,25.0,86.49912478516268,0.0,20.583438918283484,4.5,2.9364951195548876,30,88.09
1970-04-01,SANTO TOMAS,-14.399444444444445,-72.0886111111111,3253.0,67.20200839791517,77.42529232965978,14.507943572655437,4.486669309106695,3.617822929233652,30,108.53
1970-04-01,SICUANI,-14.23736111111111,-71.23669444444444,3534.0,64.08,50.3,13.15,12.4,4.118238457167327,30,123.55
1970-04-01,TAMBOBAMBA,-13.944916666666668,-72.17522222222223,3317.0,66.36122195535279,65.11867139339125,13.969829548511669,1.7755406998664665,3.2874512255891886,30,98.62
1970-04-01,UBINAS,-16.372055555555555,-70.85394444444444,3380.0,57.16,2.5,11.37,3.1240016822384984,3.391417757833251,30,101.74
1970-05-01,ANANEA,-14.676277777777775,-69.53385555555555,4660.0,87.27210268479612,15.667801999188631,3.451348360727878,1.4757170505998114,1.9479767133847692,31,60.39
1970-05-01,ANDAHUAYLAS,-13.64861111111111,-73.36666666666666,2865.0,85.5,9.798022574762406,11.66,3.7,2.2450987547358894,31,69.6
1970-05-01,ANTA ANCACHURO,-13.472419444444444,-72.2187611111111,3324.0,78.09,1.4,9.99,3.4,2.4058359681784918,31,74.58
1970-05-01,AYMARAES,-14.291527777777778,-73.25063888888889,2964.0,74.88258772697509,5.883315546519563,14.696956988559704,3.530030152523216,2.8802627044082794,31,89.29
1970-05-01,CANDARAVE,-17.27111111111111,-70.2538888888889,3435.0,67.12692923253712,2.5477360645194995,9.176776415616844,16.00293353095857,3.080762600572876,31,95.5
1970-05-01,CARAVELI,-15.775680555555557,-73.3625861111111,1755.0,64.809084300764,0.0,17.89,1.725238496838557,3.011306604374945,31,93.35
1970-05-01,CAYLLOMA,-15.188827777777778,-71.77019166666666,4327.0,82.05515273198066,10.5,5.96,3.5,2.013538351674485,31,62.42
1970-05-01,CORA CORA,-15.00595,-73.77916666666667,3200.0,61.059020607132425,8.0,10.206921574792576,15.3,3.7127933143095104,31,115.1
1970-05-01,COTAHUASI,-15.21133611111111,-72.89325277777779,2683.0,64.93,6.0,14.65,9.1,3.849165664342633,31,119.32
1970-05-01,CURPAHUASI,-14.062836111111112,-72.68972222222223,3535.0,86.7277870324015,1.508612123434884,11.432730663123028,12.267659915367869,2.0113901353378636,31,62.35
1970-05-01,GRANJA KAYRA,-13.556747222222224,-71.87516944444444,3214.0,73.25022977120946,2.3,10.24,0.8,2.403813963218559,31,74.52
1970-05-01,GRANJA SAN ANTONIO,-13.604919444444445,-72.85693055555555,2772.0,83.25430940220186,0.0,13.618218636753966,1.1116746227078431,2.5023745500706767,31,77.57
1970-05-01,HUAMBO,-15.732005555555556,-72.10692499999999,3312.0,66.48604014360217,3.992167733660569,9.180938224067212,0.5142734686398693,2.2430897819836004,31,69.54
1970-05-01,HUARAYA MOHO,-15.388277777777777,-69.48427777777778,3890.0,72.25985427770934,48.4,8.8,2.1,2.395141600753384,31,74.25
1970-05-01,IMATA,-15.842655555555556,-71.09061666666666,4475.0,73.61795544180404,22.6,2.06,7.57419358973115,1.8747409254657514,31,58.12
1970-05-01,LA YARADA,-18.21065,-70.52593333333333,30.0,81.99751106991425,0.4916426842776038,18.686235180333245,4.398189771741951,2.643338478170837,31,81.94
1970-05-01,MACUSANI,-14.07,-70.43908333333334,4345.0,77.13914285324006,11.781716953538602,4.399336326740043,3.0609966747703785,2.0613099906580112,31,63.9
1970-05-01,MAÑAZO,-14.800555555555556,-70.06658333333333,3910.0,61.88597087543417,5.8,9.05383990974612,8.621661574606977,3.200959904275657,31,99.23
1970-05-01,PAMPA BLANCA,-17.071608333333334,-71.724525,108.0,76.94165729416751,0.0,19.19,3.0,2.8642569641452464,31,88.79
1970-05-01,PAUCARAY,-14.043783333333334,-73.63881388888889,3238.0,76.50933778419403,7.06381978011877,12.903078140671312,0.0009452228486166,2.5175927901395116,31,78.05
1970-05-01,PIZACOMA,-16.90434722222222,-69.36952777777778,3930.0,57.28,22.4,6.7,4.4,2.7270049812647046,31,84.54
1970-05-01,PUCARA,-15.045666666666667,-70.36663888888889,3877.0,65.23330067162408,0.0,8.196399511005513,5.807198216682887,2.5894783195874225,31,80.27
1970-05-01,PUNTA ATICO,-16.231741666666665,-73.696375,30.0,80.34,0.0,18.49,7.9,3.0056859543870718,31,93.18
1970-05-01,PUNTA COLES,-17.698611111111113,-71.37330555555555,25.0,85.7050181774926,0.0,18.66393286500808,5.3,2.4590900825543027,31,76.23
1970-05-01,SANTO TOMAS,-14.399444444444445,-72.0886111111111,3253.0,62.73251276314443,1.4023264781731006,13.235836044300186,6.391913839641671,3.555935224321469,31,110.23
1970-05-01,SICUANI,-14.23736111111111,-71.23669444444444,3534.0,57.94,5.6,11.97,9.6,3.9540930070764637,31,122.58
1970-05-01,TAMBOBAMBA,-13.944916666666668,-72.17522222222223,3317.0,65.46115966973548,14.982591001903716,13.356219308871722,1.8640340085170788,2.8611467315450128,31,88.7
1970-05-01,UBINAS,-16.372055555555555,-70.85394444444444,3380.0,53.13,3.0,8.87,2.4207020640020733,2.7412217554007596,31,84.98
1970-06-01,ANANEA,-14.676277777777775,-69.53385555555555,4660.0,87.89700176345713,8.376419420069343,3.3481860905644494,1.4063030427619942,1.7579397449478964,30,52.74
1970-06-01,ANDAHUAYLAS,-13.64861111111111,-73.36666666666666,2865.0,87.47,5.5,11.63,3.5,2.012918028774143,30,60.39
1970-06-01,ANTA ANCACHURO,-13.472419444444444,-72.2187611111111,3324.0,73.27,0.0,9.7,3.6,2.3717463803141112,30,71.15
1970-06-01,AYMARAES,-14.291527777777778,-73.25063888888889,2964.0,74.95903350492654,2.183205411030487,14.65689329709771,3.528810566296583,2.6847271140145614,30,80.54
1970-06-01,CANDARAVE,-17.27111111111111,-70.2538888888889,3435.0,64.03839467658304,0.0,9.288417013193612,13.829385046322106,3.162130013157283,30,94.86
1970-06-01,CARAVELI,-15.775680555555557,-73.3625861111111,1755.0,65.76080200806317,0.0,18.6,1.642262678819847,2.791402549912977,30,83.74
1970-06-01,CAYLLOMA,-15.188827777777778,-71.77019166666666,4327.0,80.50159837478138,0.0,4.99,3.4,1.824497960359467,30,54.73
1970-06-01,CORA CORA,-15.00595,-73.77916666666667,3200.0,53.55574201954733,0.0,10.470091346969204,15.4,4.2405479822674295,30,127.22
1970-06-01,COTAHUASI,-15.21133611111111,-72.89325277777779,2683.0,61.57,0.0,15.47,9.1,4.094412115939212,30,122.83
1970-06-01,CURPAHUASI,-14.062836111111112,-72.68972222222223,3535.0,85.64781563253418,0.0,11.346326538906355,12.313259265150489,1.9752675957599992,30,59.26
1970-06-01,GRANJA KAYRA,-13.556747222222224,-71.87516944444444,3214.0,72.01224565095376,1.1,9.95,1.2,2.222683848251323,30,66.68
1970-06-01,GRANJA SAN ANTONIO,-13.604919444444445,-72.85693055555555,2772.0,85.25964592384398,0.0,13.613818244242928,1.219555902944487,2.2580407931499216,30,67.74
1970-06-01,HUAMBO,-15.732005555555556,-72.10692499999999,3312.0,61.59876102108092,0.0,9.036704747854946,0.0034821520335359,2.0156121318293017,30,60.47
1970-06-01,HUARAYA MOHO,-15.388277777777777,-69.48427777777778,3890.0,69.2402781147224,0.8,8.49,1.9,2.212530515564007,30,66.38
1970-06-01,IMATA,-15.842655555555556,-71.09061666666666,4475.0,73.26626365314723,0.0,0.66,6.274427121552533,1.66531108084641,30,49.96
1970-06-01,LA YARADA,-18.21065,-70.52593333333333,30.0,81.10100252874417,0.4749848757777159,16.6619576240722,4.892210282298009,2.361639293773021,30,70.85
1970-06-01,MACUSANI,-14.07,-70.43908333333334,4345.0,75.19220543651564,4.89315002677339,3.680763855488869,3.05099674209044,1.8950367212002182,30,56.85
1970-06-01,MAÑAZO,-14.800555555555556,-70.06658333333333,3910.0,58.01117383024257,0.0,8.718720132780682,8.788046605111,3.2475689052273395,30,97.43
1970-06-01,PAMPA BLANCA,-17.071608333333334,-71.724525,108.0,78.46766183040222,0.4071138416428748,16.76,3.0,2.378970941659039,30,71.37
1970-06-01,PAUCARAY,-14.043783333333334,-73.63881388888889,3238.0,75.763735624123,7.016364401512606,13.242665972873027,0.0023163129034946,2.300740556469124,30,69.02
1970-06-01,PIZACOMA,-16.90434722222222,-69.36952777777778,3930.0,64.62,0.0,6.25,4.2,2.285362037937237,30,68.56
1970-06-01,PUCARA,-15.045666666666667,-70.36663888888889,3877.0,64.27499961368937,0.0,7.75396918545065,6.862711666156661,2.567903549819541,30,77.04
1970-06-01,PUNTA ATICO,-16.231741666666665,-73.696375,30.0,78.6,0.0,16.28,8.5,2.7801115294407786,30,83.4
1970-06-01,PUNTA COLES,-17.698611111111113,-71.37330555555555,25.0,85.68707686103068,0.0,16.88317235738646,4.4,2.1052193181826078,30,63.16
1970-06-01,SANTO TOMAS,-14.399444444444445,-72.0886111111111,3253.0,59.694988961666354,1.7999369552790667,12.677015757231864,7.2,3.5895474771726974,30,107.69
1970-06-01,SICUANI,-14.23736111111111,-71.23669444444444,3534.0,50.64,0.0,11.24,13.9,4.536240248321508,30,136.09
1970-06-01,TAMBOBAMBA,-13.944916666666668,-72.17522222222223,3317.0,60.87504413480224,3.781319635204709,13.341298621890942,0.2617823098673693,2.3489655601621715,30,70.47
1970-06-01,UBINAS,-16.372055555555555,-70.85394444444444,3380.0,46.02,0.0,8.61,3.1483395290828278,2.876606402490914,30,86.3
1970-07-01,ANANEA,-14.676277777777775,-69.53385555555555,4660.0,90.05034330429415,5.811176111081604,2.536709029982004,3.150824801621029,1.5828816386620104,31,49.07
1970-07-01,ANDAHUAYLAS,-13.64861111111111,-73.36666666666666,2865.0,87.95,0.0,10.49,4.1,1.9567319454295768,31,60.66
1970-07-01,ANTA ANCACHURO,-13.472419444444444,-72.2187611111111,3324.0,67.69,3.0,8.63,4.3,2.565990050156267,31,79.55
1970-07-01,AYMARAES,-14.291527777777778,-73.25063888888889,2964.0,72.81817019493133,2.625001910470353,13.91569760753557,3.751236143677637,2.7956030826479137,31,86.66
1970-07-01,CANDARAVE,-17.27111111111111,-70.2538888888889,3435.0,61.86352870894075,0.0,8.40205816813402,5.5359506989377145,2.7419860571375043,31,85.0
1970-07-01,CARAVELI,-15.775680555555557,-73.3625861111111,1755.0,38.94,0.0,17.5,1.7,3.3586350750125344,31,104.12
1970-07-01,CAYLLOMA,-15.188827777777778,-71.77019166666666,4327.0,80.59315612466189,5.0,3.35,3.6,1.7656594630770293,31,54.74
1970-07-01,CORA CORA,-15.00595,-73.77916666666667,3200.0,61.23459940263456,0.0,9.242073927097762,4.3,2.795897997100955,31,86.67
1970-07-01,COTAHUASI,-15.21133611111111,-72.89325277777779,2683.0,63.16,0.0,14.14,8.4,3.753572386577867,31,116.36
1970-07-01,CURPAHUASI,-14.062836111111112,-72.68972222222223,3535.0,78.04736320338571,0.0,10.258551248874957,16.802106143854235,2.4534572769596332,31,76.06
1970-07-01,GRANJA KAYRA,-13.556747222222224,-71.87516944444444,3214.0,72.68284220729171,3.7,8.53,1.0,2.19194028784695,31,67.95
