"cluster","u","v","duracion_sim_continua","duracion_sim_meses","severidad_sim"
1,0.376837754805721,0.519102524157416,4.81129483762162,5,5.23985089059751
1,0.438555282749736,0.335217175165332,5.29169976662139,5,3.73912875647145
1,0.572435509704115,0.64776792375611,6.46842307311541,6,6.67981587963111
1,0.993353908683154,0.967207660797137,24.8806148865743,25,20.2855213957496
1,0.691135969276434,0.474333949431801,7.80295422096507,8,4.83155044372109
1,0.606388833919713,0.417156949101059,6.81259768692277,7,4.35582578103588
1,0.832412615456216,0.899352477565607,10.2640243509966,10,13.147032681319
1,0.466877361404528,0.532719976401388,5.52239953818865,6,5.37162968626124
1,0.66849009402108,0.411283936198281,7.51599710263747,8,4.30936966997903
1,0.0561762839886285,0.0244299888785026,2.2158659393629,2,1.40961594684721
1,0.208465845513476,0.239481828486267,3.5650376274137,4,3.07778468097245
1,0.0823600044764682,0.0262399220741667,2.50528123724276,3,1.43354489716335
1,0.0917877736712197,0.268094348792944,2.59886773275074,3,3.27134666820546
1,0.374021413038172,0.267184894600033,4.7899488722117,5,3.26515676248672
1,0.126017139486315,0.238198347260103,2.91005200900765,3,3.069148599294
1,0.823769931811487,0.580555261641543,10.0611263806706,10,5.86831976485649
1,0.276164880769326,0.305759011096374,4.06544240682818,4,3.53078823054647
1,0.541828269281614,0.752477287591467,6.17714316992466,6,8.37115828166969
1,0.929443022274254,0.815587837640085,13.8320515375166,14,9.8526606744151
1,0.510322942565425,0.323019385128299,5.89296137099109,6,3.65218042415691
1,0.0211414426311997,0.0407806415792361,1.67786922609912,2,1.60215820876479
1,0.105616334664002,0.112315959633629,2.72919654112424,3,2.20588306701742
1,0.907193253221316,0.951004341103192,12.6819651716535,13,17.5615069882785
1,0.283825804845205,0.351908531979674,4.12154762501059,4,3.85986291434303
1,0.715857416603608,0.839013949917845,8.13989929508497,8,10.5614791177644
1,0.113471451985535,0.0876947711099367,2.80023649922163,3,2.01934939427104
1,0.306558287384824,0.518631549304645,4.28819740173435,4,5.23536448197003
1,0.670541222101706,0.658776561961389,7.54122121187614,8,6.82889277419824
1,0.542011128664707,0.331318987700251,6.17883652627264,6,3.71123355325407
1,0.807167940931084,0.571674174131471,9.698528920525,10,5.77173696350674
